"GeoID","ID_2","Name","Pop_Total","PopForPov","Below_Pov","Pov_Rate","PovUnder18","Pov_18to64","Pov_65Over","HH_Total","HH_SNAP","SNAP_Rate","MHI","PctWhite","PctAfrAm","PctAsian","PctMulti","PctHispLat","Median_Age","LangEngOnl","Lang_Other","MedianRent","Unemp_Rate","Pct_Disabl","Pct_Unins","HU_Total","HU_Occ","HU_Vacant","Pct_HU_Vac","Owner_Occ","Renter_Occ","Pct_Rent","HU_NoVeh","Pct_NoVeh"
"9700000US4226400",4226400,"Williams Valley School District, Pennsylvania",6887,6860,851,12.4,20.1,11.4,7.5,2873,302,10.5116602854,48770,97.8074633367,0.3339625381,0,1.0744881661,1.3068099318,44,97.6,2.4,419,8.9,14.3,10.3,3405,2873,532,15.624082232,2286,587,20.4316045945,219,7.622694048
"9700000US4226430",4226430,"Williamsburg Community School District, Pennsylvania",3850,3807,592,15.6,24.9,13.6,8.5,1437,191,13.2915796799,43438,98.3116883117,0.7792207792,0,0.0519480519,1.2207792208,38.6,97.4,2.6,409,7,16.3,11.8,1602,1437,165,10.2996254682,1041,396,27.5574112735,104,7.2372999304
"9700000US4226460",4226460,"Williamsport Area School District, Pennsylvania",41879,39036,8493,21.8,30.1,21.6,9.6,16137,3146,19.4955691888,38136,84.8754745815,11.0938656606,0.6208362186,2.7269036988,2.6170634447,35.6,96.4,3.6,523,12.2,16.1,11.8,18384,16137,2247,12.2225848564,9074,7063,43.7689781248,2214,13.720022309
"9700000US4226520",4226520,"Wilmington Area School District, Pennsylvania",11734,10456,1257,12,18.2,10.8,8.4,4130,297,7.191283293,50206,97.5200272712,0.9118800068,0.0511334583,1.1505028123,0.8692687915,40.5,90,10,518,4.6,11.5,13.3,4469,4130,339,7.5855896174,3341,789,19.1041162228,427,10.3389830508
"9700000US4226550",4226550,"Wilson Area School District, Pennsylvania",15446,15258,1044,6.8,7.4,7.2,4.6,6241,496,7.9474443198,56869,88.4047649877,4.3053217662,2.7515214295,3.3341965557,8.8242910786,42.4,92,8,811,8.5,12.2,7.1,6705,6241,464,6.9202087994,4496,1745,27.9602627784,408,6.537413876
"9700000US4226580",4226580,"Wilson School District, Pennsylvania",38958,37813,2378,6.3,8.3,6.5,3.1,15225,617,4.052545156,65203,91.3419580061,3.2239848041,1.9123158273,1.2012937009,6.8150315725,41.3,89.9,10.1,906,6.3,10.6,6.5,15712,15225,487,3.0995417515,11401,3824,25.1165845649,696,4.5714285714
"9700000US4226610",4226610,"Windber Area School District, Pennsylvania",8534,8442,891,10.6,12.1,9.8,11.4,3756,420,11.1821086262,37141,98.0899929693,0.1406140145,0.3280993672,1.4178579798,0.9374267635,46.6,96.3,3.7,398,8.9,16.9,8.8,4185,3756,429,10.2508960573,2795,961,25.5857294995,320,8.5197018104
"9700000US4226700",4226700,"Wyalusing Area School District, Pennsylvania",8982,8912,1028,11.5,18,9.9,9.6,3456,281,8.130787037,51422,97.7287909152,0.1558672901,0.2226675573,1.592073035,3.095079047,44.6,96.6,3.4,509,7.1,14.2,12.4,4944,3456,1488,30.0970873786,2733,723,20.9201388889,121,3.5011574074
"9700000US4226730",4226730,"Wyoming Area School District, Pennsylvania",19261,19060,2299,12.1,25.8,10,7.3,8528,830,9.7326454034,49362,98.1880483879,0.8981880484,0.3893878822,0.2440164062,2.9749234204,45.6,96.8,3.2,504,6.8,16.4,7.1,9376,8528,848,9.0443686007,6112,2416,28.330206379,704,8.2551594747
"9700000US4226760",4226760,"Wyomissing Area School District, Pennsylvania",12512,11908,551,4.6,7.3,3.8,4,5009,228,4.5518067479,67313,83.0083120205,4.9312659847,5.1870204604,1.6783887468,10.2621483376,45,86.8,13.2,876,6,13.4,4.6,5422,5009,413,7.6171154556,3679,1330,26.5522060291,463,9.2433619485
"9700000US4226820",4226820,"York City School District, Pennsylvania",43808,42794,15896,37.1,51.2,34,17,16161,5790,35.826990904,30282,53.0108655953,26.5796201607,0.903944485,6.2888056976,28.9125273923,30.8,75.6,24.4,553,21.3,17.5,17.6,18927,16161,2766,14.61404343,6874,9287,57.4655033723,4161,25.7471691108
"9700000US4226850",4226850,"York Suburban School District, Pennsylvania",21825,19703,1000,5.1,4.1,6.5,1.3,8231,301,3.6569068157,67068,89.1408934708,4.2978235968,2.6071019473,1.5349369989,4.9117983963,39.7,91.6,8.4,796,5.6,12,5.2,8643,8231,412,4.7668633576,6612,1619,19.6695419755,240,2.9158060989
"9700000US4299997",4299997,"School District Not Defined, Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
